hr,weather,temperature,relative-humidity,windspeed,year,month,dayofweek,log_total_users
0,clear,100.5,94.0,13.0,2011,May,Monday,7.007600613951853
8,clear,63.3,59.0,26.0,2011,March,Tuesday,7.909489492673759
0,clear,90.4,59.0,6.0,2012,June,Wednesday,6.424869023905388
13,clear,100.5,61.0,13.0,2011,September,Thursday,7.8343923029104365
7,clear,83.6,86.0,0.0,2011,October,Sunday,6.139884552226255
7,clear,65.0,44.0,17.0,2012,March,Saturday,6.218600119691729
10,cloudy,100.5,89.0,13.0,2011,September,Monday,7.485491608030754
16,light snow/rain,75.2,71.0,11.0,2011,January,Sunday,6.846943139585379
11,clear,119.2,41.0,9.0,2012,June,Thursday,7.5251007461258
16,clear,110.7,70.0,17.0,2012,September,Wednesday,8.531096096585228
21,light snow/rain,97.2,88.0,17.0,2011,September,Wednesday,6.82001636467413
6,clear,68.4,81.0,19.0,2011,March,Friday,5.998936561946683
17,clear,73.5,53.0,15.0,2012,December,Tuesday,8.94767606249969
18,clear,83.6,77.0,0.0,2011,December,Monday,8.537779825024625
0,cloudy,71.8,56.00000000000001,19.0,2012,November,Wednesday,8.12651816878071
8,cloudy,93.8,83.0,11.0,2012,April,Monday,8.918650278126863
2,clear,78.5,76.0,0.0,2012,October,Wednesday,5.225746673713202
22,light snow/rain,92.1,94.0,6.0,2011,October,Wednesday,6.289715570908998
2,cloudy,71.8,100.0,17.0,2011,March,Thursday,4.2626798770413155
18,cloudy,92.1,42.0,19.0,2011,February,Thursday,7.945201132412759
6,clear,100.5,65.0,11.0,2012,August,Sunday,5.288267030694535
11,light snow/rain,83.6,100.0,6.0,2011,December,Wednesday,6.450470422144176
7,cloudy,102.2,89.0,7.0,2011,July,Thursday,8.221478947267192
9,light snow/rain,80.2,82.0,17.0,2012,April,Sunday,6.887552571664617
18,clear,127.6,31.0,0.0,2012,June,Friday,8.652947112393857
8,clear,105.6,57.99999999999999,0.0,2012,June,Sunday,7.3833681469923835
13,cloudy,114.1,52.0,13.0,2012,August,Tuesday,7.96693349840484
21,clear,73.5,70.0,0.0,2011,February,Monday,6.906754778648554
19,clear,110.7,55.00000000000001,11.0,2011,July,Saturday,8.074649075066652
7,cloudy,68.4,56.00000000000001,20.0,2012,November,Wednesday,8.32263709695394
5,cloudy,98.9,61.0,9.0,2011,June,Sunday,4.356708826689592
10,clear,103.9,62.0,11.0,2011,September,Monday,7.271008538280992
11,light snow/rain,92.1,88.0,11.0,2011,May,Thursday,7.503840746698951
21,cloudy,83.6,67.0,17.0,2012,January,Sunday,6.7650389767805414
18,clear,105.6,74.0,20.0,2011,August,Thursday,8.743531633626967
22,clear,75.2,49.0,0.0,2011,March,Tuesday,6.523562306149512
23,clear,65.0,51.0,13.0,2012,December,Saturday,6.220590170099739
5,cloudy,100.5,73.0,11.0,2012,August,Saturday,5.093750200806762
20,clear,92.1,49.0,13.0,2011,May,Monday,7.992944547318106
4,clear,98.9,83.0,13.0,2012,May,Sunday,4.820281565605037
5,clear,105.6,79.0,7.0,2012,August,Tuesday,6.12029741895095
3,clear,98.9,73.0,6.0,2011,September,Thursday,4.418840607796598
7,clear,71.8,70.0,24.0,2011,December,Saturday,4.897839799950911
19,clear,102.2,74.0,13.0,2011,May,Tuesday,8.376320632534823
11,cloudy,80.2,47.0,11.0,2011,April,Saturday,7.668561108015897
5,clear,83.6,24.0,13.0,2012,April,Monday,6.008813185442595
22,light snow/rain,73.5,93.0,11.0,2011,March,Wednesday,5.5134287461649825
20,clear,105.6,65.0,0.0,2012,October,Wednesday,8.727454116899434
13,clear,97.2,43.0,13.0,2011,February,Friday,7.61085279039525
5,cloudy,78.5,87.0,19.0,2011,April,Saturday,3.7612001156935624
14,cloudy,95.5,32.0,19.0,2012,March,Monday,7.793174347189205
23,clear,109.0,62.0,7.0,2012,August,Friday,7.632885505395133
8,cloudy,105.6,82.0,24.0,2011,August,Thursday,8.517393171418904
18,clear,68.4,44.0,11.0,2012,November,Sunday,7.484368643286131
7,clear,63.3,51.0,13.0,2011,March,Saturday,6.063785208687608
22,cloudy,66.7,60.0,19.0,2012,December,Thursday,6.212606095751519
2,clear,107.3,57.99999999999999,13.0,2012,June,Friday,5.365976015021851
4,light snow/rain,83.6,100.0,9.0,2011,November,Monday,4.189654742026425
5,clear,87.0,82.0,6.0,2012,September,Monday,6.364750756851911
18,cloudy,83.6,72.0,7.0,2012,December,Sunday,7.817222785508166
0,clear,107.3,84.0,7.0,2012,July,Tuesday,6.4457198193855785
19,clear,63.3,40.0,0.0,2011,February,Thursday,7.113956109566034
6,clear,68.4,65.0,7.0,2012,November,Friday,7.422971251049421
4,clear,105.6,79.0,0.0,2012,July,Friday,4.418840607796598
11,cloudy,65.0,60.0,13.0,2012,December,Monday,7.48605261786314
10,clear,73.5,61.0,11.0,2012,December,Saturday,8.134467570277563
2,clear,87.0,77.0,7.0,2011,December,Friday,5.69035945432406
9,cloudy,90.4,90.0,6.0,2012,March,Friday,8.40804774415544
7,clear,83.6,94.0,0.0,2011,April,Wednesday,7.980365765111246
22,clear,97.2,83.0,9.0,2011,May,Sunday,7.212294468500341
4,clear,102.2,74.0,7.0,2011,August,Tuesday,4.882801922586371
22,clear,92.1,45.0,11.0,2011,April,Thursday,7.486613313139955
7,light snow/rain,98.9,94.0,7.0,2011,September,Thursday,7.7336835707759
1,clear,68.4,60.0,13.0,2012,November,Saturday,6.955592608396297
19,cloudy,100.5,89.0,11.0,2012,August,Sunday,8.10832229017324
20,clear,71.8,56.00000000000001,6.0,2011,December,Monday,7.64826303090192
5,clear,88.7,88.0,19.0,2011,November,Tuesday,5.641907070938114
17,clear,87.0,36.0,19.0,2012,February,Saturday,8.264105763728956
8,cloudy,85.3,94.0,0.0,2011,November,Monday,8.517193191416238
12,clear,78.5,37.0,0.0,2011,March,Monday,6.889591308354466
6,clear,97.2,73.0,15.0,2012,May,Thursday,7.725771441587952
18,clear,95.5,49.0,0.0,2011,May,Sunday,8.042056410058754
1,clear,93.8,83.0,0.0,2012,May,Wednesday,4.955827057601261
5,clear,76.9,87.0,13.0,2011,November,Sunday,4.143134726391533
10,clear,109.0,55.00000000000001,13.0,2012,June,Saturday,8.587465244401569
0,cloudy,80.2,57.99999999999999,13.0,2011,November,Sunday,6.771935555839602
22,clear,107.3,74.0,11.0,2011,May,Monday,7.112327444710911
14,clear,119.2,47.0,20.0,2012,July,Friday,8.189244525735901
6,clear,85.3,82.0,7.0,2012,June,Sunday,5.5134287461649825
12,light snow/rain,78.5,87.0,22.0,2012,April,Sunday,6.633318433280377
7,cloudy,88.7,100.0,0.0,2011,May,Thursday,8.080546965824498
2,clear,73.5,66.0,9.0,2012,November,Thursday,5.303304908059076
16,clear,120.8,22.0,15.0,2011,July,Saturday,8.278682162970906
13,cloudy,78.5,43.0,24.0,2011,November,Wednesday,7.502186486602924
9,cloudy,71.8,61.0,0.0,2011,December,Wednesday,8.022240916806537
1,cloudy,88.7,63.0,9.0,2012,May,Tuesday,5.62040086571715
3,cloudy,70.1,75.0,6.0,2012,January,Thursday,4.248495242049359
21,clear,97.2,43.0,26.0,2012,March,Thursday,7.961370201719511
21,clear,65.0,64.0,0.0,2011,January,Tuesday,6.436150368369428
19,cloudy,102.2,78.0,22.0,2011,August,Thursday,8.117610746466228
1,clear,56.6,50.0,15.0,2012,February,Monday,4.31748811353631
8,clear,75.2,61.0,17.0,2012,April,Tuesday,8.970177815492379
3,clear,90.4,68.0,19.0,2012,September,Monday,4.852030263919617
4,cloudy,68.4,56.00000000000001,15.0,2012,December,Sunday,4.51085950651685
19,clear,71.8,45.0,11.0,2012,December,Thursday,8.390949464841986
10,clear,102.2,65.0,22.0,2012,September,Saturday,8.597851094433691
11,clear,76.9,50.0,15.0,2011,October,Friday,7.569411792450712
7,clear,97.2,88.0,17.0,2011,August,Monday,8.101374671228582
23,clear,49.8,56.99999999999999,7.0,2011,January,Saturday,6.028278520230698
1,cloudy,73.5,100.0,13.0,2011,April,Saturday,5.19295685089021
12,light snow/rain,70.1,93.0,13.0,2011,March,Thursday,6.975413927455952
13,clear,103.9,36.0,19.0,2012,June,Sunday,8.89959435992585
13,cloudy,76.9,56.99999999999999,7.0,2011,December,Wednesday,7.406103381237015
18,clear,66.7,38.0,9.0,2011,January,Wednesday,7.687080155783135
8,clear,107.3,74.0,9.0,2012,July,Tuesday,9.01627006814768
3,cloudy,68.4,70.0,15.0,2012,November,Wednesday,3.713572066704308
14,clear,110.7,66.0,19.0,2011,July,Wednesday,7.502738210754851
6,light snow/rain,88.7,88.0,9.0,2011,May,Friday,6.937314081223682
18,clear,73.5,70.0,13.0,2011,December,Sunday,5.860786223465865
15,clear,90.4,52.0,11.0,2011,November,Thursday,7.579678823090456
12,light snow/rain,107.3,54.0,26.0,2012,August,Saturday,8.74623928838306
10,cloudy,114.1,59.0,15.0,2011,August,Tuesday,7.338238150065589
8,cloudy,107.3,79.0,13.0,2011,June,Wednesday,8.643649615368796
13,clear,71.8,36.0,20.0,2012,January,Monday,7.6638772587034705
5,cloudy,73.5,93.0,7.0,2011,February,Friday,4.343805421853684
7,clear,95.5,83.0,20.0,2011,April,Tuesday,8.134174272137903
19,cloudy,105.6,39.0,6.0,2011,June,Saturday,8.079927770758275
17,clear,124.2,29.0,0.0,2012,July,Tuesday,9.15302900526307
21,clear,107.3,62.0,11.0,2012,June,Sunday,7.932721027481948
19,clear,76.9,43.0,20.0,2011,April,Tuesday,7.606387389772652
15,clear,81.9,47.0,0.0,2012,December,Saturday,8.56388591940822
13,clear,80.2,43.0,19.0,2012,January,Friday,7.844632644464681
9,clear,98.9,53.0,11.0,2012,June,Friday,8.452547997922705
13,cloudy,93.8,94.0,9.0,2011,September,Tuesday,7.098375638590786
21,clear,109.0,74.0,9.0,2011,July,Tuesday,7.956827122090111
12,clear,107.3,51.0,13.0,2011,September,Monday,7.679713639966372
9,clear,100.5,78.0,22.0,2011,August,Monday,7.8528278122817445
2,clear,63.3,51.0,6.0,2012,January,Thursday,3.8918202981106265
6,clear,80.2,82.0,11.0,2012,October,Sunday,5.66988092298052
1,clear,68.4,81.0,0.0,2012,December,Saturday,6.769641976852503
3,cloudy,98.9,53.0,19.0,2012,June,Thursday,4.110873864173311
10,cloudy,90.4,94.0,11.0,2011,May,Saturday,7.583756300707112
19,clear,75.2,46.0,20.0,2012,March,Tuesday,8.210396255104774
15,light snow/rain,88.7,100.0,13.0,2011,December,Tuesday,6.359573868672378
14,clear,119.2,41.0,17.0,2011,July,Thursday,7.520776415062797
17,clear,124.2,35.0,15.0,2011,June,Wednesday,8.716207971151853
23,cloudy,73.5,87.0,11.0,2011,March,Tuesday,5.429345628954441
6,cloudy,71.8,100.0,15.0,2011,March,Saturday,3.8918202981106265
1,clear,90.4,83.0,6.0,2012,March,Thursday,5.71042701737487
2,clear,102.2,83.0,15.0,2011,July,Monday,4.787491742782046
16,clear,88.7,39.0,11.0,2011,November,Friday,7.889084407035514
22,clear,70.1,48.0,15.0,2012,January,Monday,7.095064377287131
0,clear,100.5,83.0,15.0,2011,May,Sunday,6.790097235513905
16,cloudy,88.7,72.0,13.0,2011,May,Sunday,7.755338812846501
10,cloudy,68.4,44.0,20.0,2012,November,Saturday,7.355641102974253
1,cloudy,71.8,93.0,0.0,2012,February,Friday,5.407171771460119
14,cloudy,97.2,73.0,11.0,2012,March,Tuesday,7.946617563244473
0,clear,102.2,89.0,13.0,2011,September,Sunday,7.103322062526113
12,clear,110.7,66.0,11.0,2011,September,Sunday,8.382975849296429
20,clear,71.8,42.0,11.0,2012,February,Monday,7.9229859587111955
0,clear,68.4,60.0,9.0,2011,March,Saturday,6.030685260261263
17,clear,58.2,26.0,26.0,2011,January,Sunday,6.5337888379333435
18,light snow/rain,87.0,82.0,6.0,2012,March,Friday,8.541300266759471
4,clear,102.2,83.0,0.0,2012,July,Monday,4.0943445622221
22,clear,73.5,66.0,13.0,2011,December,Friday,6.369900982828227
6,light snow/rain,97.2,78.0,9.0,2011,June,Monday,5.808142489980444
10,clear,100.5,73.0,15.0,2011,April,Monday,7.1372784372603855
0,clear,98.9,41.0,13.0,2012,June,Wednesday,6.42648845745769
11,cloudy,93.8,56.00000000000001,13.0,2012,June,Tuesday,7.849323818040561
15,cloudy,92.1,65.0,11.0,2011,April,Tuesday,7.22983877815125
8,clear,109.0,55.00000000000001,13.0,2011,July,Tuesday,8.579040594742317
2,clear,66.7,70.0,9.0,2011,April,Wednesday,4.2626798770413155
7,clear,63.3,59.0,22.0,2011,March,Tuesday,7.228388451573604
16,clear,114.1,43.0,9.0,2012,July,Sunday,8.63550941823428
10,clear,70.1,81.0,0.0,2012,December,Tuesday,5.869296913133774
13,cloudy,110.7,55.00000000000001,17.0,2012,July,Monday,7.977968093128549
9,clear,70.1,28.000000000000004,26.0,2011,March,Tuesday,7.668561108015897
3,cloudy,92.1,83.0,13.0,2012,May,Sunday,5.7430031878094825
15,clear,81.9,38.0,9.0,2012,November,Friday,8.099554282376364
20,clear,110.7,62.0,11.0,2012,July,Monday,8.497806477616047
19,clear,83.6,67.0,0.0,2011,October,Saturday,7.8547691834991324
6,cloudy,103.9,89.0,7.0,2012,September,Tuesday,7.691656822810547
14,clear,112.4,46.0,19.0,2011,May,Tuesday,7.511524648390866
20,clear,109.0,66.0,7.0,2012,July,Sunday,8.155936337972394
3,cloudy,97.2,83.0,11.0,2011,September,Friday,4.454347296253507
16,cloudy,117.5,32.0,30.0,2012,August,Friday,8.639587799629844
16,clear,90.4,36.0,22.0,2012,March,Thursday,8.441391477999955
18,clear,122.5,37.0,11.0,2011,July,Friday,8.15708378502887
23,light snow/rain,85.3,72.0,0.0,2012,April,Sunday,6.625392368007956
8,cloudy,93.8,83.0,19.0,2011,May,Tuesday,8.67008593751938
23,light snow/rain,92.1,77.0,0.0,2012,October,Monday,7.142827401161621
18,clear,105.6,61.0,6.0,2012,May,Tuesday,9.118334726180159
14,cloudy,88.7,68.0,7.0,2011,May,Sunday,7.8582541821860294
16,light snow/rain,83.6,88.0,22.0,2011,December,Tuesday,6.364750756851911
2,light snow/rain,90.4,94.0,15.0,2011,May,Wednesday,4.290459441148391
14,clear,87.0,29.0,0.0,2012,November,Thursday,7.655390644826152
1,clear,70.1,81.0,6.0,2012,November,Friday,5.030437921392435
6,cloudy,70.1,93.0,15.0,2011,March,Thursday,6.282266746896006
6,cloudy,71.8,61.0,20.0,2011,December,Tuesday,6.118097198041348
21,cloudy,88.7,72.0,9.0,2011,April,Tuesday,7.340835554123275
10,clear,71.8,24.0,20.0,2011,March,Tuesday,6.532334292222349
0,clear,109.0,51.0,15.0,2011,August,Wednesday,5.908082938168931
6,light snow/rain,68.4,87.0,24.0,2011,October,Saturday,3.713572066704308
22,clear,102.2,34.0,17.0,2012,June,Tuesday,8.016647877057803
1,cloudy,105.6,84.0,0.0,2012,September,Thursday,5.393627546352362
19,clear,120.8,35.0,15.0,2012,July,Friday,8.469472455204826
14,cloudy,100.5,65.0,28.0,2011,September,Thursday,7.6004023345004
0,cloudy,92.1,94.0,9.0,2011,October,Thursday,5.247024072160486
14,clear,100.5,53.0,22.0,2012,March,Tuesday,7.8013913202914855
12,clear,114.1,33.0,7.0,2012,August,Thursday,8.263332667439967
7,cloudy,98.9,94.0,0.0,2011,September,Monday,8.346642090221199
9,clear,75.2,76.0,6.0,2011,November,Saturday,6.889591308354466
1,cloudy,71.8,87.0,6.0,2012,December,Sunday,7.057036981697891
19,clear,107.3,84.0,6.0,2012,July,Saturday,8.448485993406447
10,cloudy,80.2,57.99999999999999,20.0,2011,December,Thursday,7.240649694255466
1,clear,83.6,41.0,19.0,2012,February,Wednesday,3.912023005428146
23,clear,107.3,70.0,17.0,2012,August,Thursday,7.675081857716334
7,cloudy,105.6,79.0,13.0,2011,July,Friday,8.32845106681936
22,clear,75.2,66.0,11.0,2011,December,Wednesday,7.1891677384203225
9,clear,75.2,61.0,26.0,2012,December,Tuesday,8.35772841676521
0,clear,97.2,88.0,0.0,2011,September,Wednesday,6.049733455231958
2,clear,85.3,88.0,11.0,2012,March,Monday,4.543294782270004
5,clear,71.8,87.0,6.0,2011,November,Tuesday,5.442417710521793
0,clear,97.2,69.0,0.0,2011,August,Wednesday,5.908082938168931
20,clear,88.7,34.0,11.0,2011,May,Thursday,8.057694194815587
4,cloudy,68.4,65.0,7.0,2011,December,Saturday,3.7612001156935624
9,clear,105.6,54.0,15.0,2011,July,Saturday,7.805882040228621
6,clear,73.5,66.0,13.0,2011,December,Thursday,7.077498053569231
23,clear,87.0,72.0,6.0,2012,September,Sunday,6.530877627725885
16,cloudy,78.5,82.0,7.0,2012,December,Sunday,8.47782846789396
15,clear,88.7,45.0,9.0,2011,November,Tuesday,7.690743163541872
6,cloudy,88.7,88.0,7.0,2011,May,Saturday,4.882801922586371
19,cloudy,98.9,69.0,9.0,2011,May,Monday,8.244334047856094
13,clear,119.2,44.0,6.0,2011,May,Monday,8.230577217146454
11,clear,85.3,63.0,9.0,2011,November,Tuesday,7.48605261786314
14,clear,100.5,27.0,19.0,2012,April,Tuesday,8.003028666384733
10,cloudy,68.4,48.0,9.0,2012,February,Friday,7.365812837209472
10,cloudy,105.6,79.0,31.0,2011,August,Saturday,7.764296006450518
20,clear,93.8,64.0,13.0,2012,March,Saturday,8.00202481821611
7,cloudy,97.2,73.0,17.0,2011,June,Sunday,5.697093486505405
4,cloudy,73.5,49.0,20.0,2012,November,Saturday,5.049856007249537
22,clear,98.9,56.99999999999999,9.0,2011,August,Monday,7.445417556701687
22,clear,98.9,88.0,6.0,2012,August,Sunday,7.2196420401307355
23,clear,87.0,94.0,0.0,2011,May,Thursday,6.785587645007929
19,cloudy,98.9,83.0,11.0,2011,October,Thursday,7.847371836159788
12,clear,85.3,36.0,15.0,2011,November,Thursday,7.365180126021013
7,clear,54.9,50.0,28.0,2011,February,Thursday,7.1569563646156364
6,clear,76.9,87.0,0.0,2011,December,Thursday,6.71174039505618
7,clear,73.5,56.99999999999999,17.0,2011,December,Wednesday,7.2456550675945355
1,clear,59.9,47.0,13.0,2012,January,Saturday,6.419994928147142
13,cloudy,78.5,76.0,13.0,2012,December,Sunday,8.34924780056679
14,clear,73.5,36.0,9.0,2011,March,Tuesday,6.829793737512425
13,cloudy,102.2,74.0,11.0,2012,May,Wednesday,8.037543185118697
13,clear,100.5,41.0,15.0,2011,October,Wednesday,7.890956716138919
0,clear,83.6,88.0,9.0,2011,April,Wednesday,5.991464547107982
3,clear,65.0,72.0,0.0,2011,December,Sunday,3.8501476017100584
8,light snow/rain,92.1,83.0,26.0,2011,September,Tuesday,8.441822884391462
1,cloudy,95.5,64.0,26.0,2012,October,Monday,5.857933154483459
4,clear,65.0,55.00000000000001,20.0,2012,December,Thursday,4.7535901911063645
17,clear,95.5,30.0,0.0,2012,September,Monday,9.318925682389624
11,clear,95.5,56.00000000000001,0.0,2011,October,Saturday,8.319229938632326
12,cloudy,109.0,57.99999999999999,9.0,2012,July,Monday,8.03689677268507
19,cloudy,117.5,39.0,22.0,2011,June,Thursday,8.271804031154709
10,clear,114.1,55.00000000000001,19.0,2011,July,Thursday,7.190676034332207
6,cloudy,71.8,49.0,19.0,2012,November,Monday,7.482681828154651
17,cloudy,71.8,87.0,17.0,2011,March,Thursday,7.649216319820633
14,cloudy,119.2,44.0,17.0,2012,August,Friday,8.213923595622743
22,clear,83.6,35.0,20.0,2012,January,Tuesday,7.383989457978509
21,clear,98.9,73.0,13.0,2011,May,Sunday,7.385230923066573
4,cloudy,76.9,66.0,15.0,2012,November,Monday,5.017279836814924
22,clear,97.2,64.0,19.0,2012,March,Friday,8.072779333169498
17,cloudy,65.0,82.0,13.0,2011,January,Tuesday,7.392031567514591
13,light snow/rain,85.3,100.0,13.0,2011,December,Tuesday,6.785587645007929
14,clear,75.2,23.0,7.0,2012,February,Monday,7.4360278163518485
14,clear,124.2,40.0,17.0,2011,June,Wednesday,7.466799475018602
7,cloudy,88.7,59.0,20.0,2012,October,Sunday,6.61472560020376
21,clear,78.5,66.0,9.0,2012,March,Friday,7.893572073504902
7,clear,58.2,50.0,13.0,2011,January,Monday,6.717804695023691
20,clear,58.2,31.0,6.0,2011,February,Thursday,7.126087273299125
6,light snow/rain,95.5,73.0,11.0,2011,June,Thursday,7.252762418053187
6,clear,68.4,56.00000000000001,17.0,2012,December,Thursday,7.294377299288821
14,clear,76.9,27.0,11.0,2011,February,Sunday,7.65491704784832
13,clear,93.8,46.0,6.0,2011,October,Monday,7.7702232041587855
5,clear,92.1,64.0,26.0,2011,June,Monday,5.883322388488279
13,clear,124.2,33.0,15.0,2012,July,Thursday,8.088561805276234
15,clear,97.2,20.0,13.0,2012,April,Tuesday,8.148156439921625
21,clear,105.6,61.0,24.0,2011,August,Wednesday,7.930565854233965
5,clear,63.3,51.0,9.0,2012,January,Sunday,4.382026634673881
21,clear,73.5,49.0,13.0,2012,March,Tuesday,7.550135342488429
9,clear,85.3,72.0,31.0,2012,March,Thursday,8.24117615049496
5,clear,70.1,81.0,7.0,2012,January,Sunday,4.23410650459726
9,cloudy,61.6,93.0,11.0,2012,January,Tuesday,7.812782818577581
13,clear,107.3,62.0,15.0,2011,May,Saturday,8.292298107063221
0,clear,102.2,69.0,0.0,2012,August,Wednesday,6.333279628139691
9,clear,71.8,61.0,22.0,2012,March,Wednesday,8.118802996980035
7,clear,68.4,87.0,7.0,2011,November,Sunday,5.8377304471659395
7,light snow/rain,87.0,100.0,0.0,2011,May,Saturday,5.976350909297934
21,cloudy,95.5,94.0,9.0,2011,October,Wednesday,6.97166860472579
12,clear,115.8,56.00000000000001,13.0,2011,August,Tuesday,7.6236419465115715
17,clear,85.3,28.000000000000004,19.0,2011,February,Wednesday,8.08394570229562
22,clear,83.6,62.0,7.0,2012,April,Friday,7.858640655620791
5,clear,102.2,83.0,7.0,2011,August,Monday,5.7745515455444085
5,clear,81.9,71.0,15.0,2011,October,Wednesday,5.6131281063880705
19,clear,103.9,69.0,11.0,2011,September,Tuesday,8.481151420068972
10,cloudy,68.4,93.0,22.0,2011,March,Thursday,6.666956792429207
3,clear,78.5,94.0,6.0,2011,November,Thursday,4.983606621708336
3,clear,65.0,55.00000000000001,15.0,2011,December,Sunday,5.424950017481403
13,cloudy,78.5,87.0,19.0,2012,December,Sunday,8.106816038947052
7,clear,97.2,60.0,19.0,2012,June,Thursday,8.768263145371286
0,clear,85.3,47.0,6.0,2011,April,Monday,6.045005314036012
6,clear,102.2,89.0,19.0,2011,August,Sunday,5.056245805348308
23,clear,73.5,61.0,11.0,2011,April,Saturday,6.343880434126331
8,clear,71.8,52.0,9.0,2012,January,Sunday,6.579251212010101
6,clear,65.0,87.0,9.0,2012,February,Saturday,4.007333185232471
21,clear,105.6,74.0,11.0,2012,September,Friday,8.182000136293405
14,clear,115.8,56.00000000000001,17.0,2011,July,Sunday,8.16735198705607
7,clear,102.2,78.0,9.0,2011,August,Friday,8.12355783506165
14,clear,90.4,27.0,0.0,2012,April,Friday,8.236685322712457
16,light snow/rain,97.2,88.0,20.0,2012,September,Tuesday,7.450079569807499
